orig_utt_id,aug_utt_id,spk_id,gender,condition,cos_clean_aug,embedding_drift
BAC009S0194W0302,BAC009S0194W0302_ch8k,S0194,1,channel_8k,0.3527975082397461,0.6472024917602539
BAC009S0194W0416,BAC009S0194W0416_noise10,S0194,1,noise_snr10,0.7691981196403503,0.23080188035964966
BAC009S0194W0416,BAC009S0194W0416_ch8k,S0194,1,channel_8k,0.47539830207824707,0.5246016979217529
BAC009S0194W0133,BAC009S0194W0133_noise10,S0194,1,noise_snr10,0.7234947085380554,0.2765052914619446
BAC009S0194W0133,BAC009S0194W0133_ch8k,S0194,1,channel_8k,0.46557798981666565,0.5344220101833344
BAC009S0194W0370,BAC009S0194W0370_noise10,S0194,1,noise_snr10,0.7535424828529358,0.2464575171470642
BAC009S0194W0370,BAC009S0194W0370_ch8k,S0194,1,channel_8k,0.5279593467712402,0.47204065322875977
BAC009S0194W0248,BAC009S0194W0248_noise10,S0194,1,noise_snr10,0.7324626445770264,0.26753735542297363
BAC009S0194W0248,BAC009S0194W0248_ch8k,S0194,1,channel_8k,0.4400356411933899,0.5599643588066101
BAC009S0194W0143,BAC009S0194W0143_noise10,S0194,1,noise_snr10,0.7572907209396362,0.24270927906036377
BAC009S0194W0143,BAC009S0194W0143_ch8k,S0194,1,channel_8k,0.45220595598220825,0.5477940440177917
BAC009S0194W0256,BAC009S0194W0256_noise10,S0194,1,noise_snr10,0.8077808022499084,0.19221919775009155
BAC009S0194W0256,BAC009S0194W0256_ch8k,S0194,1,channel_8k,0.4436355233192444,0.5563644766807556
BAC009S0194W0340,BAC009S0194W0340_noise10,S0194,1,noise_snr10,0.7694336771965027,0.23056632280349731
BAC009S0194W0340,BAC009S0194W0340_ch8k,S0194,1,channel_8k,0.4471915066242218,0.5528084933757782
BAC009S0194W0456,BAC009S0194W0456_noise10,S0194,1,noise_snr10,0.7739436626434326,0.22605633735656738
BAC009S0194W0456,BAC009S0194W0456_ch8k,S0194,1,channel_8k,0.3228338956832886,0.6771661043167114
BAC009S0194W0121,BAC009S0194W0121_noise10,S0194,1,noise_snr10,0.7440164685249329,0.25598353147506714
BAC009S0194W0121,BAC009S0194W0121_ch8k,S0194,1,channel_8k,0.5727235078811646,0.42727649211883545
BAC009S0194W0323,BAC009S0194W0323_noise10,S0194,1,noise_snr10,0.746148943901062,0.253851056098938
BAC009S0194W0323,BAC009S0194W0323_ch8k,S0194,1,channel_8k,0.4470689594745636,0.5529310405254364
BAC009S0194W0135,BAC009S0194W0135_noise10,S0194,1,noise_snr10,0.7365606427192688,0.2634393572807312
BAC009S0194W0135,BAC009S0194W0135_ch8k,S0194,1,channel_8k,0.47246643900871277,0.5275335609912872
BAC009S0194W0482,BAC009S0194W0482_noise10,S0194,1,noise_snr10,0.7942242622375488,0.20577573776245117
BAC009S0194W0482,BAC009S0194W0482_ch8k,S0194,1,channel_8k,0.452750027179718,0.547249972820282
BAC009S0194W0272,BAC009S0194W0272_noise10,S0194,1,noise_snr10,0.7551520466804504,0.24484795331954956
BAC009S0194W0272,BAC009S0194W0272_ch8k,S0194,1,channel_8k,0.495487242937088,0.504512757062912
BAC009S0194W0214,BAC009S0194W0214_noise10,S0194,1,noise_snr10,0.7945749163627625,0.20542508363723755
BAC009S0194W0214,BAC009S0194W0214_ch8k,S0194,1,channel_8k,0.38498032093048096,0.615019679069519
BAC009S0194W0336,BAC009S0194W0336_noise10,S0194,1,noise_snr10,0.7886528968811035,0.21134710311889648
BAC009S0194W0336,BAC009S0194W0336_ch8k,S0194,1,channel_8k,0.37958425283432007,0.6204157471656799
BAC009S0194W0480,BAC009S0194W0480_noise10,S0194,1,noise_snr10,0.7859889268875122,0.2140110731124878
BAC009S0194W0480,BAC009S0194W0480_ch8k,S0194,1,channel_8k,0.5178079605102539,0.4821920394897461
BAC009S0194W0173,BAC009S0194W0173_noise10,S0194,1,noise_snr10,0.7804538011550903,0.21954619884490967
BAC009S0194W0173,BAC009S0194W0173_ch8k,S0194,1,channel_8k,0.5880417227745056,0.4119582772254944
BAC009S0194W0125,BAC009S0194W0125_noise10,S0194,1,noise_snr10,0.8079063296318054,0.19209367036819458
BAC009S0194W0125,BAC009S0194W0125_ch8k,S0194,1,channel_8k,0.40538227558135986,0.5946177244186401
BAC009S0194W0179,BAC009S0194W0179_noise10,S0194,1,noise_snr10,0.7419138550758362,0.2580861449241638
BAC009S0194W0179,BAC009S0194W0179_ch8k,S0194,1,channel_8k,0.43798133730888367,0.5620186626911163
BAC009S0194W0424,BAC009S0194W0424_noise10,S0194,1,noise_snr10,0.7458310723304749,0.25416892766952515
BAC009S0194W0424,BAC009S0194W0424_ch8k,S0194,1,channel_8k,0.4290100038051605,0.5709899961948395
BAC009S0655W0446,BAC009S0655W0446_noise10,S0655,1,noise_snr10,0.7916676998138428,0.20833230018615723
BAC009S0655W0446,BAC009S0655W0446_ch8k,S0655,1,channel_8k,0.4559518098831177,0.5440481901168823
BAC009S0655W0410,BAC009S0655W0410_noise10,S0655,1,noise_snr10,0.6738089919090271,0.3261910080909729
BAC009S0655W0410,BAC009S0655W0410_ch8k,S0655,1,channel_8k,0.4221560060977936,0.5778439939022064
BAC009S0655W0381,BAC009S0655W0381_noise10,S0655,1,noise_snr10,0.7933181524276733,0.20668184757232666
BAC009S0655W0381,BAC009S0655W0381_ch8k,S0655,1,channel_8k,0.5225026607513428,0.4774973392486572
BAC009S0655W0471,BAC009S0655W0471_noise10,S0655,1,noise_snr10,0.7342014312744141,0.26579856872558594
BAC009S0655W0471,BAC009S0655W0471_ch8k,S0655,1,channel_8k,0.4062049090862274,0.5937950909137726
BAC009S0655W0495,BAC009S0655W0495_noise10,S0655,1,noise_snr10,0.7485302090644836,0.25146979093551636
BAC009S0655W0495,BAC009S0655W0495_ch8k,S0655,1,channel_8k,0.4567040205001831,0.5432959794998169
BAC009S0655W0254,BAC009S0655W0254_noise10,S0655,1,noise_snr10,0.752214252948761,0.247785747051239
BAC009S0655W0254,BAC009S0655W0254_ch8k,S0655,1,channel_8k,0.4003727436065674,0.5996272563934326
BAC009S0655W0238,BAC009S0655W0238_noise10,S0655,1,noise_snr10,0.7767053842544556,0.22329461574554443
BAC009S0655W0238,BAC009S0655W0238_ch8k,S0655,1,channel_8k,0.3562488555908203,0.6437511444091797
BAC009S0655W0424,BAC009S0655W0424_noise10,S0655,1,noise_snr10,0.7422361373901367,0.2577638626098633
BAC009S0655W0424,BAC009S0655W0424_ch8k,S0655,1,channel_8k,0.476906418800354,0.523093581199646
BAC009S0655W0425,BAC009S0655W0425_noise10,S0655,1,noise_snr10,0.7632124423980713,0.2367875576019287
BAC009S0655W0425,BAC009S0655W0425_ch8k,S0655,1,channel_8k,0.35297372937202454,0.6470262706279755
BAC009S0655W0187,BAC009S0655W0187_noise10,S0655,1,noise_snr10,0.6122112274169922,0.3877887725830078
BAC009S0655W0187,BAC009S0655W0187_ch8k,S0655,1,channel_8k,0.40500980615615845,0.5949901938438416
BAC009S0655W0196,BAC009S0655W0196_noise10,S0655,1,noise_snr10,0.7695052027702332,0.23049479722976685
BAC009S0655W0196,BAC009S0655W0196_ch8k,S0655,1,channel_8k,0.3795565962791443,0.6204434037208557
BAC009S0655W0285,BAC009S0655W0285_noise10,S0655,1,noise_snr10,0.7376633286476135,0.2623366713523865
BAC009S0655W0285,BAC009S0655W0285_ch8k,S0655,1,channel_8k,0.4201786518096924,0.5798213481903076
BAC009S0655W0135,BAC009S0655W0135_noise10,S0655,1,noise_snr10,0.7395349144935608,0.2604650855064392
BAC009S0655W0135,BAC009S0655W0135_ch8k,S0655,1,channel_8k,0.4817357361316681,0.5182642638683319
BAC009S0655W0342,BAC009S0655W0342_noise10,S0655,1,noise_snr10,0.686773419380188,0.313226580619812
BAC009S0655W0342,BAC009S0655W0342_ch8k,S0655,1,channel_8k,0.47514739632606506,0.5248526036739349
BAC009S0655W0171,BAC009S0655W0171_noise10,S0655,1,noise_snr10,0.7410504817962646,0.25894951820373535
BAC009S0655W0171,BAC009S0655W0171_ch8k,S0655,1,channel_8k,0.41136229038238525,0.5886377096176147
BAC009S0655W0123,BAC009S0655W0123_noise10,S0655,1,noise_snr10,0.6274258494377136,0.3725741505622864
BAC009S0655W0123,BAC009S0655W0123_ch8k,S0655,1,channel_8k,0.3952575922012329,0.6047424077987671
BAC009S0655W0403,BAC009S0655W0403_noise10,S0655,1,noise_snr10,0.8074600100517273,0.1925399899482727
BAC009S0655W0403,BAC009S0655W0403_ch8k,S0655,1,channel_8k,0.38206222653388977,0.6179377734661102
BAC009S0655W0183,BAC009S0655W0183_noise10,S0655,1,noise_snr10,0.6810709238052368,0.3189290761947632
BAC009S0655W0183,BAC009S0655W0183_ch8k,S0655,1,channel_8k,0.4258967339992523,0.5741032660007477
BAC009S0655W0303,BAC009S0655W0303_noise10,S0655,1,noise_snr10,0.7278945446014404,0.27210545539855957
BAC009S0655W0303,BAC009S0655W0303_ch8k,S0655,1,channel_8k,0.4598351716995239,0.5401648283004761
BAC009S0655W0278,BAC009S0655W0278_noise10,S0655,1,noise_snr10,0.8125860095024109,0.1874139904975891
BAC009S0655W0278,BAC009S0655W0278_ch8k,S0655,1,channel_8k,0.4907761216163635,0.5092238783836365
BAC009S0655W0136,BAC009S0655W0136_noise10,S0655,1,noise_snr10,0.7893510460853577,0.21064895391464233
BAC009S0655W0136,BAC009S0655W0136_ch8k,S0655,1,channel_8k,0.40552258491516113,0.5944774150848389
BAC009S0655W0376,BAC009S0655W0376_noise10,S0655,1,noise_snr10,0.790087878704071,0.20991212129592896
BAC009S0655W0376,BAC009S0655W0376_ch8k,S0655,1,channel_8k,0.5192956328392029,0.4807043671607971
BAC009S0655W0153,BAC009S0655W0153_noise10,S0655,1,noise_snr10,0.7624543309211731,0.2375456690788269
BAC009S0655W0153,BAC009S0655W0153_ch8k,S0655,1,channel_8k,0.501838207244873,0.49816179275512695
BAC009S0655W0311,BAC009S0655W0311_noise10,S0655,1,noise_snr10,0.6932961940765381,0.3067038059234619
BAC009S0655W0311,BAC009S0655W0311_ch8k,S0655,1,channel_8k,0.4915585219860077,0.5084414780139923
BAC009S0040W0484,BAC009S0040W0484_noise10,S0040,0,noise_snr10,0.6611921787261963,0.3388078212738037
BAC009S0040W0484,BAC009S0040W0484_ch8k,S0040,0,channel_8k,0.6112741231918335,0.3887258768081665
BAC009S0040W0176,BAC009S0040W0176_noise10,S0040,0,noise_snr10,0.7444162964820862,0.2555837035179138
BAC009S0040W0176,BAC009S0040W0176_ch8k,S0040,0,channel_8k,0.614126980304718,0.385873019695282
BAC009S0040W0230,BAC009S0040W0230_noise10,S0040,0,noise_snr10,0.6448814272880554,0.3551185727119446
BAC009S0040W0230,BAC009S0040W0230_ch8k,S0040,0,channel_8k,0.6015669107437134,0.3984330892562866
BAC009S0040W0329,BAC009S0040W0329_noise10,S0040,0,noise_snr10,0.6343767046928406,0.3656232953071594
BAC009S0040W0329,BAC009S0040W0329_ch8k,S0040,0,channel_8k,0.6171050071716309,0.38289499282836914
BAC009S0040W0300,BAC009S0040W0300_noise10,S0040,0,noise_snr10,0.6110129356384277,0.38898706436157227
BAC009S0040W0300,BAC009S0040W0300_ch8k,S0040,0,channel_8k,0.6946442127227783,0.3053557872772217
BAC009S0040W0483,BAC009S0040W0483_noise10,S0040,0,noise_snr10,0.6996060013771057,0.3003939986228943
BAC009S0040W0483,BAC009S0040W0483_ch8k,S0040,0,channel_8k,0.5341189503669739,0.4658810496330261
BAC009S0040W0244,BAC009S0040W0244_noise10,S0040,0,noise_snr10,0.7402985692024231,0.2597014307975769
BAC009S0040W0244,BAC009S0040W0244_ch8k,S0040,0,channel_8k,0.5342832207679749,0.46571677923202515
BAC009S0040W0197,BAC009S0040W0197_noise10,S0040,0,noise_snr10,0.7004536986351013,0.2995463013648987
BAC009S0040W0197,BAC009S0040W0197_ch8k,S0040,0,channel_8k,0.6736373901367188,0.32636260986328125
BAC009S0040W0198,BAC009S0040W0198_noise10,S0040,0,noise_snr10,0.5998583436012268,0.4001416563987732
BAC009S0040W0198,BAC009S0040W0198_ch8k,S0040,0,channel_8k,0.6609268188476562,0.33907318115234375
BAC009S0040W0125,BAC009S0040W0125_noise10,S0040,0,noise_snr10,0.7489377856254578,0.25106221437454224
BAC009S0040W0125,BAC009S0040W0125_ch8k,S0040,0,channel_8k,0.6418538093566895,0.35814619064331055
BAC009S0040W0193,BAC009S0040W0193_noise10,S0040,0,noise_snr10,0.7019861340522766,0.2980138659477234
BAC009S0040W0193,BAC009S0040W0193_ch8k,S0040,0,channel_8k,0.6031858325004578,0.39681416749954224
BAC009S0040W0293,BAC009S0040W0293_noise10,S0040,0,noise_snr10,0.6687334775924683,0.33126652240753174
BAC009S0040W0293,BAC009S0040W0293_ch8k,S0040,0,channel_8k,0.5954997539520264,0.40450024604797363
BAC009S0040W0344,BAC009S0040W0344_noise10,S0040,0,noise_snr10,0.7163729071617126,0.28362709283828735
BAC009S0040W0344,BAC009S0040W0344_ch8k,S0040,0,channel_8k,0.5747486352920532,0.4252513647079468
BAC009S0040W0364,BAC009S0040W0364_noise10,S0040,0,noise_snr10,0.5370201468467712,0.46297985315322876
BAC009S0040W0364,BAC009S0040W0364_ch8k,S0040,0,channel_8k,0.5593873858451843,0.4406126141548157
BAC009S0040W0285,BAC009S0040W0285_noise10,S0040,0,noise_snr10,0.7787495851516724,0.22125041484832764
BAC009S0040W0285,BAC009S0040W0285_ch8k,S0040,0,channel_8k,0.6190064549446106,0.3809935450553894
BAC009S0040W0341,BAC009S0040W0341_noise10,S0040,0,noise_snr10,0.6317695379257202,0.3682304620742798
BAC009S0040W0341,BAC009S0040W0341_ch8k,S0040,0,channel_8k,0.635380208492279,0.36461979150772095
BAC009S0040W0163,BAC009S0040W0163_noise10,S0040,0,noise_snr10,0.759332537651062,0.240667462348938
BAC009S0040W0163,BAC009S0040W0163_ch8k,S0040,0,channel_8k,0.6441056728363037,0.3558943271636963
BAC009S0040W0212,BAC009S0040W0212_noise10,S0040,0,noise_snr10,0.5111929178237915,0.4888070821762085
BAC009S0040W0212,BAC009S0040W0212_ch8k,S0040,0,channel_8k,0.5974032878875732,0.40259671211242676
BAC009S0040W0450,BAC009S0040W0450_noise10,S0040,0,noise_snr10,0.6408660411834717,0.3591339588165283
BAC009S0040W0450,BAC009S0040W0450_ch8k,S0040,0,channel_8k,0.527377724647522,0.472622275352478
BAC009S0040W0156,BAC009S0040W0156_noise10,S0040,0,noise_snr10,0.6134557723999023,0.38654422760009766
BAC009S0040W0156,BAC009S0040W0156_ch8k,S0040,0,channel_8k,0.6155595779418945,0.38444042205810547
BAC009S0040W0476,BAC009S0040W0476_noise10,S0040,0,noise_snr10,0.6578495502471924,0.3421504497528076
BAC009S0040W0476,BAC009S0040W0476_ch8k,S0040,0,channel_8k,0.6053935885429382,0.39460641145706177
BAC009S0040W0332,BAC009S0040W0332_noise10,S0040,0,noise_snr10,0.5457501411437988,0.45424985885620117
BAC009S0040W0332,BAC009S0040W0332_ch8k,S0040,0,channel_8k,0.6480801105499268,0.35191988945007324
BAC009S0040W0158,BAC009S0040W0158_noise10,S0040,0,noise_snr10,0.6132550835609436,0.3867449164390564
BAC009S0040W0158,BAC009S0040W0158_ch8k,S0040,0,channel_8k,0.49059128761291504,0.509408712387085
BAC009S0040W0456,BAC009S0040W0456_noise10,S0040,0,noise_snr10,0.7550094723701477,0.2449905276298523
BAC009S0040W0456,BAC009S0040W0456_ch8k,S0040,0,channel_8k,0.5530540347099304,0.4469459652900696
BAC009S0722W0299,BAC009S0722W0299_noise10,S0722,0,noise_snr10,0.6833390593528748,0.31666094064712524
BAC009S0722W0299,BAC009S0722W0299_ch8k,S0722,0,channel_8k,0.5911529660224915,0.40884703397750854
BAC009S0722W0217,BAC009S0722W0217_noise10,S0722,0,noise_snr10,0.6900364756584167,0.30996352434158325
BAC009S0722W0217,BAC009S0722W0217_ch8k,S0722,0,channel_8k,0.5709829926490784,0.42901700735092163
BAC009S0722W0257,BAC009S0722W0257_noise10,S0722,0,noise_snr10,0.6994134187698364,0.3005865812301636
BAC009S0722W0257,BAC009S0722W0257_ch8k,S0722,0,channel_8k,0.5378249287605286,0.46217507123947144
BAC009S0722W0415,BAC009S0722W0415_noise10,S0722,0,noise_snr10,0.659940779209137,0.34005922079086304
BAC009S0722W0415,BAC009S0722W0415_ch8k,S0722,0,channel_8k,0.4810931384563446,0.5189068615436554
BAC009S0722W0274,BAC009S0722W0274_noise10,S0722,0,noise_snr10,0.757153332233429,0.24284666776657104
BAC009S0722W0274,BAC009S0722W0274_ch8k,S0722,0,channel_8k,0.5654661059379578,0.43453389406204224
BAC009S0722W0232,BAC009S0722W0232_noise10,S0722,0,noise_snr10,0.667184591293335,0.33281540870666504
BAC009S0722W0232,BAC009S0722W0232_ch8k,S0722,0,channel_8k,0.5595786571502686,0.44042134284973145
BAC009S0722W0167,BAC009S0722W0167_noise10,S0722,0,noise_snr10,0.7449678778648376,0.25503212213516235
BAC009S0722W0167,BAC009S0722W0167_ch8k,S0722,0,channel_8k,0.5999603271484375,0.4000396728515625
BAC009S0722W0479,BAC009S0722W0479_noise10,S0722,0,noise_snr10,0.6053263545036316,0.3946736454963684
BAC009S0722W0479,BAC009S0722W0479_ch8k,S0722,0,channel_8k,0.5657256841659546,0.4342743158340454
BAC009S0722W0367,BAC009S0722W0367_noise10,S0722,0,noise_snr10,0.7054600715637207,0.2945399284362793
BAC009S0722W0367,BAC009S0722W0367_ch8k,S0722,0,channel_8k,0.6159761548042297,0.38402384519577026
BAC009S0722W0248,BAC009S0722W0248_noise10,S0722,0,noise_snr10,0.7491453886032104,0.25085461139678955
BAC009S0722W0248,BAC009S0722W0248_ch8k,S0722,0,channel_8k,0.5900769233703613,0.40992307662963867
BAC009S0722W0427,BAC009S0722W0427_noise10,S0722,0,noise_snr10,0.6142733693122864,0.3857266306877136
BAC009S0722W0427,BAC009S0722W0427_ch8k,S0722,0,channel_8k,0.5510428547859192,0.4489571452140808
BAC009S0722W0405,BAC009S0722W0405_noise10,S0722,0,noise_snr10,0.611285388469696,0.38871461153030396
BAC009S0722W0405,BAC009S0722W0405_ch8k,S0722,0,channel_8k,0.5968191623687744,0.4031808376312256
BAC009S0722W0130,BAC009S0722W0130_noise10,S0722,0,noise_snr10,0.7414355278015137,0.25856447219848633
BAC009S0722W0130,BAC009S0722W0130_ch8k,S0722,0,channel_8k,0.6085996627807617,0.3914003372192383
BAC009S0722W0159,BAC009S0722W0159_noise10,S0722,0,noise_snr10,0.7113315463066101,0.2886684536933899
BAC009S0722W0159,BAC009S0722W0159_ch8k,S0722,0,channel_8k,0.5529089570045471,0.4470910429954529
BAC009S0722W0421,BAC009S0722W0421_noise10,S0722,0,noise_snr10,0.5777926445007324,0.4222073554992676
BAC009S0722W0421,BAC009S0722W0421_ch8k,S0722,0,channel_8k,0.6400449275970459,0.3599550724029541
BAC009S0722W0183,BAC009S0722W0183_noise10,S0722,0,noise_snr10,0.750338077545166,0.24966192245483398
BAC009S0722W0183,BAC009S0722W0183_ch8k,S0722,0,channel_8k,0.591095507144928,0.408904492855072
BAC009S0722W0400,BAC009S0722W0400_noise10,S0722,0,noise_snr10,0.6495465636253357,0.3504534363746643
BAC009S0722W0400,BAC009S0722W0400_ch8k,S0722,0,channel_8k,0.5659261345863342,0.43407386541366577
BAC009S0722W0307,BAC009S0722W0307_noise10,S0722,0,noise_snr10,0.6996326446533203,0.3003673553466797
BAC009S0722W0307,BAC009S0722W0307_ch8k,S0722,0,channel_8k,0.6581640243530273,0.34183597564697266
BAC009S0722W0459,BAC009S0722W0459_noise10,S0722,0,noise_snr10,0.7446924448013306,0.25530755519866943
BAC009S0722W0459,BAC009S0722W0459_ch8k,S0722,0,channel_8k,0.5328477621078491,0.4671522378921509
BAC009S0722W0273,BAC009S0722W0273_noise10,S0722,0,noise_snr10,0.7379583716392517,0.2620416283607483
BAC009S0722W0273,BAC009S0722W0273_ch8k,S0722,0,channel_8k,0.6392145752906799,0.36078542470932007
BAC009S0722W0449,BAC009S0722W0449_noise10,S0722,0,noise_snr10,0.5903741717338562,0.4096258282661438
BAC009S0722W0449,BAC009S0722W0449_ch8k,S0722,0,channel_8k,0.5884713530540466,0.41152864694595337
BAC009S0722W0300,BAC009S0722W0300_noise10,S0722,0,noise_snr10,0.7229799032211304,0.27702009677886963
BAC009S0722W0300,BAC009S0722W0300_ch8k,S0722,0,channel_8k,0.6208659410476685,0.37913405895233154
BAC009S0722W0260,BAC009S0722W0260_noise10,S0722,0,noise_snr10,0.7435940504074097,0.25640594959259033
BAC009S0722W0260,BAC009S0722W0260_ch8k,S0722,0,channel_8k,0.5476008057594299,0.45239919424057007
BAC009S0722W0322,BAC009S0722W0322_noise10,S0722,0,noise_snr10,0.7371520400047302,0.2628479599952698
BAC009S0722W0322,BAC009S0722W0322_ch8k,S0722,0,channel_8k,0.4882110357284546,0.5117889642715454
BAC009S0731W0210,BAC009S0731W0210_noise10,S0731,0,noise_snr10,0.7651256322860718,0.23487436771392822
BAC009S0731W0210,BAC009S0731W0210_ch8k,S0731,0,channel_8k,0.5720228552818298,0.42797714471817017
BAC009S0731W0135,BAC009S0731W0135_noise10,S0731,0,noise_snr10,0.7210375666618347,0.2789624333381653
BAC009S0731W0135,BAC009S0731W0135_ch8k,S0731,0,channel_8k,0.5060111880302429,0.4939888119697571
BAC009S0731W0351,BAC009S0731W0351_noise10,S0731,0,noise_snr10,0.7473134994506836,0.2526865005493164
BAC009S0731W0351,BAC009S0731W0351_ch8k,S0731,0,channel_8k,0.6102916598320007,0.38970834016799927
BAC009S0731W0383,BAC009S0731W0383_noise10,S0731,0,noise_snr10,0.6482276320457458,0.35177236795425415
BAC009S0731W0383,BAC009S0731W0383_ch8k,S0731,0,channel_8k,0.5595435500144958,0.44045644998550415
BAC009S0731W0478,BAC009S0731W0478_noise10,S0731,0,noise_snr10,0.7263296246528625,0.27367037534713745
BAC009S0731W0478,BAC009S0731W0478_ch8k,S0731,0,channel_8k,0.5826457142829895,0.4173542857170105
BAC009S0731W0163,BAC009S0731W0163_noise10,S0731,0,noise_snr10,0.7547714114189148,0.2452285885810852
BAC009S0731W0163,BAC009S0731W0163_ch8k,S0731,0,channel_8k,0.5117141604423523,0.4882858395576477
BAC009S0731W0434,BAC009S0731W0434_noise10,S0731,0,noise_snr10,0.7344950437545776,0.26550495624542236
BAC009S0731W0434,BAC009S0731W0434_ch8k,S0731,0,channel_8k,0.6016841530799866,0.3983158469200134
BAC009S0731W0317,BAC009S0731W0317_noise10,S0731,0,noise_snr10,0.5694285035133362,0.4305714964866638
BAC009S0731W0317,BAC009S0731W0317_ch8k,S0731,0,channel_8k,0.6031771898269653,0.39682281017303467
BAC009S0731W0161,BAC009S0731W0161_noise10,S0731,0,noise_snr10,0.6887098550796509,0.3112901449203491
BAC009S0731W0161,BAC009S0731W0161_ch8k,S0731,0,channel_8k,0.5779856443405151,0.42201435565948486
BAC009S0731W0179,BAC009S0731W0179_noise10,S0731,0,noise_snr10,0.609525203704834,0.390474796295166
BAC009S0731W0179,BAC009S0731W0179_ch8k,S0731,0,channel_8k,0.47992658615112305,0.520073413848877
BAC009S0731W0228,BAC009S0731W0228_noise10,S0731,0,noise_snr10,0.8347551226615906,0.16524487733840942
BAC009S0731W0228,BAC009S0731W0228_ch8k,S0731,0,channel_8k,0.6085755825042725,0.39142441749572754
BAC009S0731W0472,BAC009S0731W0472_noise10,S0731,0,noise_snr10,0.696774959564209,0.303225040435791
BAC009S0731W0472,BAC009S0731W0472_ch8k,S0731,0,channel_8k,0.4996607303619385,0.5003392696380615
BAC009S0731W0494,BAC009S0731W0494_noise10,S0731,0,noise_snr10,0.683211088180542,0.316788911819458
BAC009S0731W0494,BAC009S0731W0494_ch8k,S0731,0,channel_8k,0.5408029556274414,0.4591970443725586
BAC009S0731W0301,BAC009S0731W0301_noise10,S0731,0,noise_snr10,0.7068052887916565,0.2931947112083435
BAC009S0731W0301,BAC009S0731W0301_ch8k,S0731,0,channel_8k,0.4988430440425873,0.5011569559574127
BAC009S0731W0425,BAC009S0731W0425_noise10,S0731,0,noise_snr10,0.6995388865470886,0.3004611134529114
BAC009S0731W0425,BAC009S0731W0425_ch8k,S0731,0,channel_8k,0.6623621582984924,0.33763784170150757
BAC009S0731W0200,BAC009S0731W0200_noise10,S0731,0,noise_snr10,0.6918179392814636,0.3081820607185364
BAC009S0731W0200,BAC009S0731W0200_ch8k,S0731,0,channel_8k,0.4912862181663513,0.5087137818336487
BAC009S0731W0190,BAC009S0731W0190_noise10,S0731,0,noise_snr10,0.7121037244796753,0.2878962755203247
BAC009S0731W0190,BAC009S0731W0190_ch8k,S0731,0,channel_8k,0.5023804306983948,0.4976195693016052
BAC009S0731W0212,BAC009S0731W0212_noise10,S0731,0,noise_snr10,0.6313804984092712,0.36861950159072876
BAC009S0731W0212,BAC009S0731W0212_ch8k,S0731,0,channel_8k,0.44535648822784424,0.5546435117721558
BAC009S0731W0460,BAC009S0731W0460_noise10,S0731,0,noise_snr10,0.7683192491531372,0.2316807508468628
BAC009S0731W0460,BAC009S0731W0460_ch8k,S0731,0,channel_8k,0.637305736541748,0.36269426345825195
BAC009S0731W0211,BAC009S0731W0211_noise10,S0731,0,noise_snr10,0.7672366499900818,0.2327633500099182
BAC009S0731W0211,BAC009S0731W0211_ch8k,S0731,0,channel_8k,0.49940386414527893,0.5005961358547211
BAC009S0731W0132,BAC009S0731W0132_noise10,S0731,0,noise_snr10,0.7010028958320618,0.29899710416793823
BAC009S0731W0132,BAC009S0731W0132_ch8k,S0731,0,channel_8k,0.5243085026741028,0.4756914973258972
BAC009S0731W0167,BAC009S0731W0167_noise10,S0731,0,noise_snr10,0.7541289329528809,0.24587106704711914
BAC009S0731W0167,BAC009S0731W0167_ch8k,S0731,0,channel_8k,0.5761240124702454,0.42387598752975464
BAC009S0731W0150,BAC009S0731W0150_noise10,S0731,0,noise_snr10,0.7590802907943726,0.24091970920562744
BAC009S0731W0150,BAC009S0731W0150_ch8k,S0731,0,channel_8k,0.49712198972702026,0.5028780102729797
BAC009S0731W0262,BAC009S0731W0262_noise10,S0731,0,noise_snr10,0.7175862193107605,0.2824137806892395
BAC009S0731W0262,BAC009S0731W0262_ch8k,S0731,0,channel_8k,0.659713625907898,0.34028637409210205
BAC009S0748W0278,BAC009S0748W0278_noise10,S0748,1,noise_snr10,0.6883757710456848,0.3116242289543152
BAC009S0748W0278,BAC009S0748W0278_ch8k,S0748,1,channel_8k,0.45264872908592224,0.5473512709140778
BAC009S0748W0377,BAC009S0748W0377_noise10,S0748,1,noise_snr10,0.7403374910354614,0.2596625089645386
BAC009S0748W0377,BAC009S0748W0377_ch8k,S0748,1,channel_8k,0.47519153356552124,0.5248084664344788
BAC009S0748W0465,BAC009S0748W0465_noise10,S0748,1,noise_snr10,0.7439972758293152,0.2560027241706848
BAC009S0748W0465,BAC009S0748W0465_ch8k,S0748,1,channel_8k,0.550268828868866,0.44973117113113403
BAC009S0748W0421,BAC009S0748W0421_noise10,S0748,1,noise_snr10,0.6217336654663086,0.3782663345336914
BAC009S0748W0421,BAC009S0748W0421_ch8k,S0748,1,channel_8k,0.4579085111618042,0.5420914888381958
BAC009S0748W0164,BAC009S0748W0164_noise10,S0748,1,noise_snr10,0.6979241371154785,0.3020758628845215
BAC009S0748W0164,BAC009S0748W0164_ch8k,S0748,1,channel_8k,0.45541977882385254,0.5445802211761475
BAC009S0748W0266,BAC009S0748W0266_noise10,S0748,1,noise_snr10,0.5703855752944946,0.42961442470550537
BAC009S0748W0266,BAC009S0748W0266_ch8k,S0748,1,channel_8k,0.44521260261535645,0.5547873973846436
